SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,Id
131654.1154,134331.2911,124489.157,134831,136945.0919,125551.6374,131300.3821,1796
111364.1815,117481.7012,112056.5588,117586,109814.6623,105416.8353,112286.6565,1797
117837.1365,119249.8283,118174.2084,118942,118406.6499,125099.9726,119618.2993,1798
111832.5808,108471.3778,112393.1141,107992,111552.2497,114195.6581,111072.8301,1799
134479.8148,133653.9196,130796.9306,133916,134797.5421,133451.05,133515.8762,1800
127931.7762,124440.0839,128461.4541,124179,122651.6107,129287.0059,126158.4885,1801
141341.2121,147848.2751,135506.3521,148324,143016.0912,131661.5468,141282.9129,1802
146608.3732,151216.6087,144864.9759,152003,146765.9234,142932.5242,147398.5676,1803
137087.0187,139002.4688,136720.4495,138214,137735.2531,143092.504,138641.949,1804
136336.5011,137711.6162,135099.6586,137816,138353.3121,136444.1065,136960.1991,1805
120414.451,122611.3337,120305.5724,122697,120889.3285,118610.2187,120921.3174,1806
137806.9157,139515.8494,138368.7952,139154,141963.6152,129295.9563,137684.1886,1807
126565.2045,127920.9048,123977.8501,128045,126632.4281,111338.7907,124080.0297,1808
124739.3681,121893.0912,124770.0971,122478,119816.9538,115036.9739,121455.7474,1809
135998.8484,135349.0966,137937.8063,135017,134496.5318,149014.0316,137968.8858,1810
92279.70176,93191.2476,89084.32081,93314,94387.58761,102390.7137,94107.92857,1811
100869.7554,101638.4384,97429.09471,102309,100854.6638,98637.08162,100289.6723,1812
120618.8892,119767.8151,121193.3623,119671,117549.0313,124053.3341,120475.572,1813
92278.57705,90834.07802,93918.13244,91044,90525.49786,97662.68063,92710.49433,1814
53010.18894,55041.30224,52510.25473,54435,51763.3989,46511.89132,52212.00602,1815
93654.44163,94201.68367,92292.31623,93574,94703.21543,103624.1793,95341.63938,1816
113560.5777,113770.787,112716.5562,113422,111651.2763,119515.6543,114106.1419,1817
154026.531,145367.4893,150406.0521,144952,149403.9935,151031.8245,149197.9817,1818
130270.0533,126295.2627,126108.9186,127046,127137.2128,119783.2438,126106.7819,1819
63781.68337,68088.08725,64174.47341,67628,67763.00547,54486.04672,64320.21604,1820
110946.1833,117574.2395,106239.8288,117547,111927.4403,111902.6548,112689.5578,1821
158083.2608,159285.7903,158782.1988,159706,157619.7889,152397.841,157645.8133,1822
50824.17769,54176.40459,52094.50336,53970,55232.70311,44095.42685,51732.2026,1823
123826.437,125389.6584,121851.6908,126198,123010.5541,143813.2155,127348.2593,1824
143954.4717,135845.3036,143647.9777,136535,138466.171,135871.8373,139053.4602,1825
108716.2572,112018.9193,108058.1404,112209,107037.3023,103301.8328,108556.9087,1826
103354.7992,106277.5081,103108.4119,106683,103718.0996,108289.5324,105238.5585,1827
131590.8195,132848.2268,131112.446,133239,132932.9724,138497.5759,133370.1734,1828
119576.4554,129657.8288,118624.7212,130475,125017.3269,116998.0134,123391.5576,1829
143897.7368,145766.4241,147595.6684,145792,142712.0049,144031.7081,144965.9237,1830
146502.6163,153286.9282,144866.8449,154277,150694.9811,146232.2303,149310.1001,1831
90127.02563,79366.64421,85339.74563,77702,94746.82699,73622.2119,83484.07573,1832
136128.8766,144032.3803,136534.881,145564,142082.9323,132568.791,139485.3102,1833
118321.2966,123374.5423,117730.7764,123580,118993.5063,115254.3225,119542.4073,1834
117699.7135,121542.8772,115629.428,121706,130307.0366,129743.0215,122771.3461,1835
109409.1362,112784.7688,110604.319,114013,112368.7542,119279.6878,113076.611,1836
82647.87078,86255.2395,84559.60627,84817,85432.96933,81337.98019,84175.11101,1837
127247.8201,130471.549,128501.3431,130592,126515.6357,122628.7898,127659.523,1838
102371.9959,96849.51272,99458.16572,96693,99898.83075,90815.80324,97681.21806,1839
139339.9142,145254.56,143282.8549,144427,138977.2657,176111.8075,147898.9004,1840
137067.3816,136041.8871,137680.9483,135578,139021.243,151267.9606,139442.9034,1841
92003.35184,91427.82094,94071.64599,91722,89761.70404,82044.67866,90171.86691,1842
127601.9789,128921.7745,129184.2444,127617,128634.7638,136797.3093,129792.8452,1843
150978.133,148679.3249,147448.1328,148529,152197.5747,149175.6,149501.2942,1844
141109.9204,144674.3228,144320.8341,144394,135943.444,135415.5008,140976.337,1845
155113.8202,155749.3993,159623.1831,154932,155529.8881,152349.5462,155549.6395,1846
173670.1639,169523.1269,169855.3265,168871,164145.7931,164202.9987,168378.0682,1847
60995.71329,62148.9573,61412.12537,60928,60066.06606,51848.11764,59566.49661,1848
108749.9899,113221.3907,102987.1071,113503,109944.7006,102148.0724,108425.7101,1849
115561.9157,118666.8237,114947.8698,118926,116948.8432,122082.8431,117855.7159,1850
148982.025,152662.1708,146454.6958,153313,150170.0266,161285.5042,152144.5704,1851
121162.5429,121019.4089,121382.9267,121079,120754.7917,122274.4868,121278.8595,1852
121067.6847,125489.2031,122895.6959,123947,122094.5952,140259.0202,125958.8665,1853
162271.7193,170544.4571,164702.2964,169715,170402.4444,168835.6439,167745.2602,1854
153630.1204,160813.0544,153053.7821,160039,157616.4481,136260.2132,153568.7697,1855
221781.6392,226998.968,229828.2385,226187,222932.2776,219601.1983,224554.8869,1856
146676.5453,158570.0196,138279.3914,159866,150695.2175,156128.2211,151702.5658,1857
124706.4784,128845.4691,124933.211,130553,128618.2237,130462.5619,128019.824,1858
115362.0452,122776.8058,116722.0333,122607,118393.2042,117711.0308,118928.6865,1859
138395.0149,138228.883,143961.992,136694,137904.3903,155387.6768,141761.9928,1860
114704.2945,122081.3694,116004.6613,121865,117772.1613,118390.2479,118469.6224,1861
322529.1625,304297.7322,331595.5272,305243,340193.0333,281439.7449,314216.3667,1862
297557.9927,282645.2276,304364.7687,283497,313714.3005,279328.7682,293518.0096,1863
297651.5272,282735.7217,304464.1187,283588,313818.4072,279355.9632,293602.2897,1864
333921.2694,312698.0267,333325.3817,314576,332672.6986,338913.4749,327684.4752,1865
324179.0372,300842.827,321694.5745,302192,321208.4833,336339.821,317742.7905,1866
224976.7508,224603.8503,225712.4874,224794,229104.8084,220062.2062,224875.6838,1867
274620.7128,267299.7015,276341.8671,267262,274550.1503,294203.348,275712.9633,1868
205177.559,202929.5985,206990.6461,203087,206602.0294,202224.4054,204501.8731,1869
224375.5915,227220.9741,226631.0363,228500,232726.3345,221619.3596,226845.5493,1870
255316.748,249758.8749,257378.8164,249410,258544.897,252138.2388,253757.9292,1871
175248.042,174797.9212,177073.4445,173888,173823.3281,169262.921,174015.6095,1872
245769.521,241078.2131,256414.7988,239967,234341.6595,240579.0026,243025.0325,1873
146298.319,143024.8851,146884.3376,143434,147932.3376,139872.3253,144574.3674,1874
192420.5987,201302.895,194646.4433,203402,195958.4252,204729.1568,198743.2532,1875
200535.7921,197566.9369,200012.759,198114,198448.1336,201965.6826,199440.5507,1876
209438.4101,211106.9087,209449.2109,211622,212157.0794,203504.2402,209546.3082,1877
202881.2182,205004.0671,201854.6437,204074,205082.0439,199216.8168,203018.7983,1878
132113.1074,129942.6054,133718.1081,129754,132620.5949,132602.3768,131791.7988,1879
127854.3802,127679.2355,125899.0055,127827,129797.1921,139963.5137,129836.7212,1880
238947.5199,239129.2601,237366.8002,240077,239295.8823,238009.6579,238804.3534,1881
241215.5002,241596.4825,241397.8188,242096,247532.2507,244613.7066,243075.2931,1882
183721.2724,185975.9792,179515.4361,187105,185666.4021,190667.7593,185441.9748,1883
202091.4897,200265.3259,200006.6704,201894,203111.4259,208003.7168,202562.1048,1884
241771.6578,242430.3773,235758.979,243192,245001.9547,252722.3764,243479.5575,1885
282808.9465,275656.4692,283138.9612,276210,280612.6075,288814.636,281206.9367,1886
219079.6819,218264.2127,222284.2472,217888,220271.5144,200519.3399,216384.4993,1887
265685.169,264028.6654,266411.5133,264286,269382.713,266065.5457,265976.6011,1888
174728.0745,171457.3424,175802.2622,170849,168073.7222,156767.2447,169612.941,1889
112005.2476,114916.2042,114721.447,113989,112802.146,131217.3428,116608.5646,1890
133240.1679,139033.1608,127037.2521,137760,139581.2622,140822.3645,136245.7013,1891
95994.59446,97326.96677,98349.93958,96738,94333.25524,103494.1172,97706.14554,1892
132574.8282,128958.5738,132521.4049,129412,131883.0982,135057.2602,131734.5276,1893
120691.8888,122583.4087,124126.7573,120918,118102.701,127605.5504,122338.051,1894
131513.3175,135948.363,131979.4675,136220,130526.67,134225.9197,133402.2896,1895
123093.9536,124807.115,122784.2097,125040,122472.6804,127627.4875,124304.241,1896
115132.1267,116527.4584,118655.185,115438,114368.4042,123553.7612,117279.1559,1897
111847.3289,116808.5204,113318.973,116346,111827.8209,107607.0294,112959.2788,1898
160657.8816,162192.4232,153467.3318,162929,159307.8161,154338.4924,158815.4909,1899
155570.457,155792.5184,152665.5721,156446,154359.7997,134162.4229,151499.4617,1900
168646.9834,163508.8758,170998.1127,163391,160313.8333,178109.4885,167494.7156,1901
159624.8886,152414.015,158187.4513,153423,155981.0395,130604.3333,151705.788,1902
222035.2944,215674.8412,221556.917,214794,232448.5901,217329.8814,220639.9207,1903
137792.0112,140655.7348,135003.8863,140476,137837.34,139433.6059,138533.0964,1904
202941.0883,201872.5434,198736.1196,202410,202624.9937,196776.9503,200893.6159,1905
144894.7581,134623.444,143017.1632,133253,158286.4104,161162.4647,145872.8734,1906
206687.0437,215776.0916,197217.5713,215773,211052.2547,202969.9492,208245.9851,1907
108198.1942,106803.4743,107304.6011,106997,107077.0129,109841.8216,107703.684,1908
128458.7023,130881.016,126901.164,131109,130278.0133,128271.2824,129316.5297,1909
118201.2533,116341.6462,117346.5148,116647,118179.5839,121527.2317,118040.5383,1910
226955.6966,225797.9613,225996.335,228053,225439.9202,214999.7953,224540.4514,1911
319826.325,308083.0875,316907.1488,309044,293948.0488,303657.6614,308577.7119,1912
137318.0093,143917.3558,137531.9807,143230,139691.6552,144393.9455,141013.8244,1913
64371.3921,67983.97366,67042.96615,67531,67577.90313,52862.84359,64561.67977,1914
293050.8131,274308.3791,297480.2919,275864,278062.5039,358789.721,296259.2848,1915
59487.41364,56363.70331,59704.1126,55874,59249.09602,61003.04213,58613.56128,1916
242483.9711,257510.6796,242107.6221,258855,256042.6795,258911.4491,252651.9002,1917
139976.269,139522.432,141665.3166,139199,142348.687,140769.4348,140580.1899,1918
179546.1159,179960.974,174733.8542,179307,185667.1959,170656.2632,178311.9005,1919
156673.8542,163554.7588,149004.9651,164412,156623.1864,142433.2102,155450.3291,1920
354027.3317,325217.2099,362025.0342,325375,333467.596,427933.4974,354674.2782,1921
306180.697,289148.088,308015.9965,291553,299351.1817,344327.1367,306429.35,1922
232696.8059,233923.1382,229547.7335,235715,230224.1809,237013.6666,233186.7542,1923
221426.0242,226813.7384,232833.4219,223571,219429.5351,227257.289,225221.8348,1924
194028.2656,198380.8833,192579.7119,197955,199045.0811,213627.3563,199269.383,1925
349770.7651,326508.991,351605.4242,329034,336911.5438,393882.1076,347952.1386,1926
131510.5501,132082.065,131431.666,131668,132356.318,135430.691,132413.215,1927
164617.9865,168765.6148,164773.3167,168410,166713.9897,160484.6142,165627.587,1928
118981.698,115444.1938,120446.205,114659,118689.1998,123094.7086,118552.5009,1929
130203.6573,136837.9215,128105.8256,137728,137746.365,133298.3088,133986.6797,1930
139927.6943,138665.6217,139633.5133,137246,142503.2141,138009.0555,139330.8498,1931
140057.0358,141974.2003,135981.735,142653,138646.5768,136751.9508,139344.0831,1932
180847.5934,172280.2859,180828.1718,173118,175148.8146,187239.0236,178243.6482,1933
180518.1429,180261.0167,180131.1237,180485,179003.9464,179147.1685,179924.3997,1934
172793.9553,171844.7012,170540.2804,171676,168686.4184,176206.3453,171957.9501,1935
199530.4132,194228.6733,199985.7181,195137,194763.7513,189054.8894,195450.0742,1936
185632.0435,188486.4868,184236.947,188414,184963.9159,184071.6045,185967.4996,1937
172932.8823,179045.5546,168947.9195,177720,174103.2528,170294.7072,173840.7194,1938
242033.6452,241637.8575,242778.4859,241453,230849.7741,254255.0558,242167.9698,1939
200675.0636,205641.4947,196398.9265,205531,198052.1501,185393.1205,198615.2926,1940
163416.7667,167308.6582,162893.6101,166635,161223.5305,173867.7804,165890.891,1941
185872.5881,188082.346,176555.5539,188015,185152.6496,179658.1935,183889.3885,1942
229333.8074,237434.2944,226126.8252,237045,224661.7529,203610.0056,226368.6142,1943
379017.379,340300.1797,377465.0844,341246,361822.8003,362921.1642,360462.1013,1944
402638.2003,368054.6805,395356.6028,371168,375349.2977,413905.0029,387745.2974,1945
153433.3992,159297.5254,146667.5866,158179,154114.222,142214.9185,152317.7753,1946
258544.011,192585.8197,273419.0597,191409,292424.5149,361850.6228,261705.5047,1947
169957.6603,174101.9896,170018.3766,173059,166729.5997,165377.5845,169874.0351,1948
245837.023,232360.2509,246339.9912,233096,238317.2789,243555.882,239917.7377,1949
194429.2244,191737.1238,193806.2103,192499,196500.1505,176515.8019,190914.5852,1950
241585.5739,251693.3974,237281.5007,251125,239171.4853,248432.7016,244881.6098,1951
206037.4476,214829.0027,204718.2658,215031,207743.6331,216491.2115,210808.4268,1952
170959.2546,172665.3773,174116.7163,171831,172371.8012,177797.0321,173290.1969,1953
180063.5789,187382.7463,180583.6043,188280,184924.5179,187327.1224,184760.2616,1954
136293.2988,137180.0974,133822.7001,137147,132686.2286,134295.1172,135237.407,1955
282668.5551,285857.6916,291877.5024,285500,304620.6522,295198.0246,290953.7377,1956
152237.3827,156615.9535,149477.6155,156552,154638.1638,155167.0643,154114.6966,1957
285099.506,286931.1625,281469.3954,285465,299927.7162,319341.0048,293038.9641,1958
147331.6577,145035.5081,149040.5018,144753,146991.4112,142182.4744,145889.0922,1959
111599.1526,112781.5996,110030.1355,112954,113526.4189,111241.7306,112022.1729,1960
120740.8811,121603.01,123354.6676,121435,120600.6851,118615.3356,121058.2632,1961
99182.3118,100885.3023,97573.22529,100895,98951.40162,96984.25918,99078.58337,1962
106810.896,105238.7838,105274.6481,105333,105310.2641,101277.1245,104874.1194,1963
106848.7847,107414.0524,105826.834,107314,105661.5758,111935.06,107500.0512,1964
140008.495,141631.4316,142499.4175,141247,140707.0424,147364.4195,142242.9677,1965
141694.4395,142080.9486,138483.2474,142862,145055.7182,134743.415,140819.9615,1966
298489.2833,299053.0219,296520.6383,300969,296409.068,299981.4504,298570.4103,1967
411288.1444,385351.3193,411106.7228,384843,382397.9445,466927.9146,406985.8409,1968
388337.7804,363678.9396,384382.6604,367572,374588.0983,398172.2755,379455.2924,1969
395411.1489,391655.4524,400461.9488,392110,386783.8006,462945.3671,404894.6196,1970
460405.5116,455580.6033,476941.2921,459218,464028.7485,485454.2808,466938.0727,1971
369142.8373,358086.6181,378290.8389,360116,362166.5438,366031.9106,365639.1248,1972
283638.1204,286746.3882,284572.1915,286389,285072.6928,265657.3107,282012.6173,1973
343492.0468,320333.8988,344202.2096,322025,339533.4442,321161.8034,331791.4005,1974
483773.1401,447365.3497,467639.3271,454648,454936.3013,533758.7897,473686.818,1975
284202.7607,288265.345,285060.8103,289193,283598.7449,270330.9526,283441.9356,1976
346733.0846,346219.0634,345475.2325,346546,353375.628,371682.6104,351671.9365,1977
347530.1253,346685.5418,355230.1451,346253,339213.0628,396842.6931,355292.428,1978
322388.011,331479.7513,311602.3914,332883,319507.5922,316057.1949,322319.6568,1979
203556.3572,204818.7391,201489.9546,203817,211771.2204,194373.0292,203304.3834,1980
336036.6525,327715.956,326053.7341,330740,326977.0642,340132.6157,331276.0038,1981
227845.9005,236678.4426,227930.8968,235847,230249.0684,231213.3058,231627.4357,1982
210547.0876,222702.7346,207136.491,221440,214713.5317,208133.2464,214112.1819,1983
170390.7236,178496.6884,165080.6703,178758,176216.1122,161282.4177,171704.102,1984
232455.5275,230723.7478,234369.8003,229949,233352.3241,219268.2758,230019.7793,1985
216309.8692,217783.5568,217334.5203,216729,213540.148,219832.9717,216921.6777,1986
185292.3273,191075.0195,187765.5074,191708,190586.4489,178280.73,187451.3388,1987
175495.4836,174257.5756,176680.3391,172711,172880.2596,177357.9501,174897.1013,1988
195740.4332,196790.1746,194780.0034,196531,195715.7204,197524.9373,196180.3781,1989
211860.086,207778.3226,209184.7906,207397,212247.9052,219278.4272,211291.0886,1990
235238.9739,244362.5616,230398.0111,244062,238271.6303,250835.3036,240528.0801,1991
217594.3598,215951.5652,215958.7026,216717,220080.3506,206589.4999,215481.913,1992
169676.4777,170514.9857,171741.9098,169664,167379.4864,164289.4542,168877.719,1993
227617.2644,229606.3273,226653.1027,229828,237663.7255,218600.4941,228328.1523,1994
186775.9027,186249.8976,187096.2043,186597,182363.7542,183214.1294,185382.8147,1995
249891.4851,250585.838,248826.3942,250173,247004.7793,238726.2899,247534.6311,1996
321326.7396,303323.1953,329369.5691,303253,297774.863,305909.6342,310159.5002,1997
312150.8506,307850.5424,304837.7213,310944,298378.3684,320694.4041,309142.6478,1998
294370.0321,270501.1098,296675.8626,268236,278974.8936,259314.5724,278012.0784,1999
325774.2333,306924.3037,320313.8431,308170,320406.4152,306782.9156,314728.6185,2000
285231.8613,274024.2602,286927.385,273892,282160.4401,261046.5895,277213.756,2001
247932.0409,241521.7735,253929.3264,240898,244987.4471,244187.3891,245575.9962,2002
258198.1216,262841.9495,268253.5077,263334,253192.2121,249305.4697,259187.5434,2003
282924.8264,289343.8805,284207.2531,291574,292812.1022,279884.9691,286791.1719,2004
230042.9129,224609.5178,235540.9098,225493,230241.8174,212766.1421,226449.05,2005
229286.4813,230505.6869,226290.5761,231323,230185.6269,233221.2961,230135.4445,2006
260332.9888,253232.64,259974.636,253228,254293.1922,249005.8491,255011.2177,2007
215104.1983,217791.5571,219860.1811,218118,214479.8595,216954.2565,217051.3421,2008
199960.1909,195695.9115,200976.4021,196000,197544.9838,192828.8077,197167.716,2009
193827.9362,195081.4175,193824.9078,194882,198305.9438,195026.4457,195158.1085,2010
139675.0046,141369.648,137314.6543,141038,142460.5682,134567.6822,139404.2595,2011
174103.8813,173219.5346,177971.8112,172798,175477.8072,181303.5267,175812.4268,2012
178990.0545,177776.2051,178037.6836,178308,176525.4738,183233.8576,178811.8791,2013
181832.4271,185543.6292,181999.5977,185358,182859.6785,189276.7315,184478.344,2014
213801.2639,214636.3323,213848.2546,215795,212841.7701,203645.7467,212428.0613,2015
190373.5017,189551.8199,188115.0417,189770,188371.0815,193715.561,189982.8343,2016
197832.6431,197859.9145,198278.7948,198516,198166.3205,195938.4343,197765.3512,2017
115530.7337,117319.8216,115062.2047,116448,119884.9778,125309.5291,118259.2111,2018
129557.3762,126313.6426,130134.6628,125659,128824.7215,130490.623,128496.671,2019
103276.6173,103193.9272,98927.12783,102767,103874.2591,111294.4192,103888.8918,2020
101981.134,104885.066,102555.3209,104090,102159.6546,114700.7574,105061.9888,2021
188812.9261,184969.1539,194986.2542,185093,187620.8672,174660.0951,186023.7161,2022
143013.3965,141777.308,142065.7815,143101,140727.7902,140988.2503,141945.5877,2023
279263.298,272204.9703,273107.2467,272774,283860.4552,236569.8778,269629.9747,2024
348326.6354,352126.3447,349942.1786,351670,344976.0568,354226.4695,350211.2808,2025
178637.8901,178124.4646,178265.1637,177240,176027.2789,174318.6711,177102.2447,2026
163125.3244,159770.3906,164924.2556,158813,159230.0375,157348.0171,160535.1709,2027
151132.4164,154987.5219,149207.8782,154970,153490.941,146699.9836,151748.1235,2028
166003.3832,162231.3241,163416.8698,162575,165759.7801,174585.9546,165762.052,2029
273229.1854,259921.0859,267809.3502,261464,266538.9236,293777.0945,270456.6066,2030
245085.8199,234169.2186,242536.4509,234138,244585.1807,228579.3324,238182.3338,2031
261037.313,240266.411,255787.7151,241154,253457.0367,258830.4165,251755.4821,2032
262859.7037,250286.5583,257102.0603,251747,256092.8295,257023.2974,255851.9082,2033
178689.7819,172779.8484,178353.7504,173431,177612.5739,172888.7749,175625.9549,2034
228422.2011,218873.3459,226859.1648,220772,220853.6234,212485.1535,221377.5815,2035
203463.1948,203505.9513,206438.1934,203469,206467.1925,191693.1344,202506.1111,2036
206791.8761,205088.2963,216617.1469,205165,209215.3479,193647.9334,206087.6001,2037
321877.0116,307659.2968,321560.6848,311493,339062.3788,264759.4399,311068.6353,2038
239778.0588,239731.3959,245570.8709,240217,243840.871,219785.8852,238154.0136,2039
270964.5396,277890.929,284943.1538,278515,297979.3521,282114.9639,282067.9897,2040
294661.4749,270818.1421,304755.0574,272705,274525.8143,283321.0662,283464.4258,2041
214276.464,208011.3629,212038.9595,208665,209297.2177,203741.919,209338.4872,2042
179332.9876,175775.5277,181198.8354,175135,176852.2775,171207.2833,176583.6519,2043
169501.3373,179522.6653,164545.8548,178495,174841.8847,158543.8251,170908.4279,2044
214310.8919,213602.9669,213377.2813,212700,214229.278,220252.6916,214745.5183,2045
142670.435,139358.9739,150199.8472,137949,137846.4728,136016.0583,140673.4645,2046
143819.4831,138350.5002,141220.709,139163,138353.918,145964.8341,141145.4074,2047
145946.3037,143875.2033,146070.8059,144030,147052.2416,142000.7096,144829.2107,2048
144078.5615,145540.8181,144297.3277,143886,140316.5653,134650.878,142128.3584,2049
174081.2339,175319.1132,171959.4399,177461,174530.2861,183846.6682,176199.6235,2050
101820.5543,106397.0205,102486.4369,106347,104948.1788,108151.9779,105025.1947,2051
125015.2419,126982.6278,125279.0901,127215,123568.8488,124891.6549,125492.0773,2052
147882.854,146710.455,148497.7866,146736,148464.5626,149507.8483,147966.5844,2053
87052.28895,89325.71953,85221.49707,88905,84764.18306,89118.26074,87397.82489,2054
154755.1475,153426.0086,152898.5533,153453,155414.5563,157139.044,154514.385,2055
149543.045,152631.0807,142060.6791,152973,153053.2931,144201.0251,149077.0205,2056
114012.5745,116198.7587,114717.262,115693,114506.5325,116069.3013,115199.5715,2057
215411.1781,214521.0853,219291.5268,213658,216477.9695,233187.1954,218757.8259,2058
135343.6973,132205.6299,136769.1068,131896,135873.1441,127381.916,133244.9157,2059
178839.6059,170469.113,176705.0291,170839,174851.8679,173110.1107,174135.7878,2060
171138.0819,172797.4299,165779.1461,175133,171738.9542,169375.1809,170993.6322,2061
126462.255,129242.6237,125207.3426,129822,127288.7931,135555.224,128929.7064,2062
121748.5167,120185.0506,122721.5169,120544,121001.9207,111789.4062,119665.0685,2063
140844.2505,137152.1898,142504.4723,137210,137530.1193,142255.9602,139582.832,2064
119687.8953,120174.9023,120408.4095,119897,120724.2694,117895.8635,119798.0567,2065
171329.0146,175212.4266,165438.2189,176430,171950.6145,172630.3434,172165.103,2066
112066.3295,107327.5258,112072.4351,106927,123173.4243,106418.8425,111330.9262,2067
147465.6511,148871.646,146612.3192,147581,143091.3981,135221.3023,144807.2194,2068
80064.42668,81032.08861,80677.3376,81089,81274.4833,76909.97144,80174.55127,2069
108819.0962,106258.3162,109253.6527,106492,105339.3227,110349.0041,107751.8986,2070
93976.31631,91300.04939,94083.49192,90288,93945.89044,92307.99982,92650.29131,2071
130728.9053,138178.227,133068.5334,137106,131844.1801,130709.1162,133605.827,2072
132316.161,132598.9882,132277.1049,132006,135812.4699,142019.1813,134504.9842,2073
189391.9227,192277.4316,187346.1306,192775,192650.4758,190534.6314,190829.2653,2074
153367.7433,150701.71,149312.3319,151955,158200.3478,144738.0334,151379.1944,2075
119849.3882,119077.4009,118143.6985,118489,121404.5322,122417.4861,119896.9177,2076
156659.0766,153310.9022,155304.2051,152985,153904.7461,160436.0671,155433.3328,2077
124789.1346,124796.6529,122970.1062,124892,124544.8903,130813.1915,125467.6626,2078
134622.9871,137144.336,132949.0398,137802,133382.5694,128611.3451,134085.3796,2079
114635.0073,112861.4409,113958.9167,112874,112699.9964,117675.5003,114117.4769,2080
128262.9286,131072.4368,126495.2833,132186,126744.8421,123436.298,128032.9648,2081
115836.9593,117208.6556,113779.4099,115701,110134.3464,131493.5816,117358.9921,2082
147398.0949,149593.6294,145883.9748,150802,145437.0641,147541.5662,147776.0549,2083
108160.6736,104528.3892,109369.8338,104387,106351.2362,113390.9229,107698.0093,2084
112321.6545,113283.7855,114014.1816,113352,109486.194,128187.9035,115107.6198,2085
112739.7841,120995.4995,107379.7841,120430,120119.8762,99797.80634,113577.125,2086
125024.0786,127564.8561,125224.968,127412,123266.4662,117093.6055,124264.3291,2087
98151.92856,105406.188,95409.94506,105853,101858.1451,96428.6534,100517.9767,2088
77989.54378,77468.62186,80210.13985,77065,77724.30976,82973.81464,78905.23831,2089
128639.5547,129529.9911,127861.1366,129103,128752.0898,126008.3614,128315.6889,2090
106197.4108,107291.3167,110689.0217,106225,104967.0331,126187.8896,110259.612,2091
125223.137,125309.0006,122724.6506,124799,121804.5912,129961.9779,124970.3929,2092
111588.0369,110904.5517,108325.4611,111045,111668.3076,120143.0515,112279.0681,2093
111629.9882,116196.7985,109039.2219,116088,115456.3316,114125.455,113755.9659,2094
141769.5033,137806.8476,148745.0729,137480,139956.844,145048.1951,141801.0772,2095
82253.22121,83862.55427,83452.42221,84148,81945.97809,84544.29935,83367.74585,2096
102977.68,103893.2772,100110.4008,103342,98106.84298,94249.02099,100446.537,2097
147092.6476,143575.738,147321.9981,144587,142379.6494,140866.2561,144303.8815,2098
50715.41054,52803.20056,53584.26797,51089,50829.80947,54718.95037,52290.10649,2099
92979.58423,90266.08479,88440.6805,89811,102549.0535,75777.65294,89970.67599,2100
116053.2025,114417.1457,114578.1078,114067,120634.3905,124003.2706,117292.1862,2101
127918.8979,128936.7465,126960.971,129570,126592.0953,117929.8839,126318.0991,2102
112314.4196,109376.4162,112540.7667,109740,107741.3227,105949.4699,109610.3992,2103
144751.0219,150306.4787,142766.8003,150941,150431.2686,120378.84,143262.5683,2104
134462.6671,130560.7591,131536.1884,130481,127240.9996,128121.6058,130400.5367,2105
73735.46571,76456.73092,75410.11885,75420,72034.92799,67676.70906,73455.65876,2106
203341.904,204376.0945,204727.616,203927,211222.6377,213678.7354,206878.9979,2107
117458.4401,114930.9438,116807.5727,114928,118530.3089,112903.739,115926.5007,2108
111752.4291,108868.0044,111310.8747,108914,111015.0539,111655.6763,110586.0064,2109
128574.9579,132246.2027,123959.7546,133187,132814.9951,134113.7592,130816.1116,2110
130147.3893,142802.9816,127877.0999,142618,132983.1889,142398.3822,136471.1736,2111
139654.467,138285.9957,138033.8922,138792,138601.7641,138607.3837,138662.5838,2112
123942.9537,121033.1842,124663.3698,121663,118505.2256,126231.5735,122673.2178,2113
126199.1454,129307.7429,123838.6529,130378,119835.1668,105183.1758,122456.9806,2114
168595.9006,162085.3351,169396.6049,162876,164708.1988,155479.811,163856.9751,2115
114352.6172,114561.2249,113512.4343,114332,113919.0288,121297.0643,115329.0616,2116
154754.3045,151310.6218,151371.0379,153653,153243.6628,148237.6072,152095.039,2117
126337.6562,126471.646,128599.0564,126825,125648.1539,120120.2162,125666.9548,2118
115081.6386,115605.2722,116492.0075,114951,115091.2872,109614.2992,114472.5841,2119
115501.2571,118396.5488,112961.6791,118864,115258.5391,115057.116,116006.5234,2120
90047.4968,87856.54295,89494.89514,87450,86254.81424,77936.06072,86506.63497,2121
117304.1578,111555.5977,116934.3482,111622,110922.156,112559.3844,113482.9407,2122
81990.73797,83938.97117,82990.67551,83826,80121.45036,89129.74542,83666.2634,2123
161465.9853,166641.3458,160943.7919,167929,164634.3358,156222.0277,162972.7477,2124
124555.0535,133651.8309,122321.6086,133085,125573.6638,116182.2769,125894.9056,2125
162718.4484,162592.9876,165779.6029,162969,165049.2302,155654.0395,162460.5514,2126
165861.4807,166120.37,164087.6666,166686,164565.1414,149015.3957,162722.6757,2127
125326.5377,122970.9061,119687.2221,123566,123657.7455,131645.6456,124475.6762,2128
84867.39342,85022.45503,80611.89003,84747,89385.64568,97688.3877,87053.79531,2129
129549.8805,125098.7929,132678.4683,125562,126898.3905,137920.2796,129617.9686,2130
132480.6456,137642.508,130744.976,136344,130749.6612,135497.6579,133909.9081,2131
